"","Specimen.ID","Genus","Species","Serotype","Data.Year","AZM.Rslt"
"1681","2015AM-3561","Salmonella","enterica","Newport",2015,2
"1682","2015AM-3562","Salmonella","enterica","Newport",2015,4
"1683","2015AM-3563","Salmonella","enterica","Newport",2015,4
"1684","2015AM-3564","Salmonella","enterica","Oranienburg",2015,4
"1685","2015AM-3565","Salmonella","enterica","Oranienburg",2015,2
"1686","2015AM-3566","Salmonella","enterica","Oranienburg",2015,4
"1687","2015AM-3567","Salmonella","enterica","Saintpaul",2015,4
"1688","2015AM-3568","Salmonella","enterica","Saintpaul",2015,4
"1689","2015AM-3569","Salmonella","enterica","Sandiego",2015,4
"1690","2015AM-3570","Salmonella","enterica","Schwarzengrund",2015,4
"1691","2015AM-3571","Salmonella","enterica","Thompson",2015,4
"1692","2015AM-3572","Salmonella","enterica","Typhimurium",2015,4
"1693","2015AM-3573","Salmonella","enterica","Typhimurium",2015,8
"1694","2015AM-3574","Salmonella","enterica","Typhimurium",2015,4
"1695","2015AM-3575","Salmonella","enterica","Typhimurium",2015,4
"1696","2015AM-3576","Salmonella","enterica","Typhimurium",2015,4
"1697","2015AM-3577","Salmonella","enterica","Typhimurium",2015,4
"1698","2015AM-3578","Salmonella","enterica","Typhimurium",2015,2
"1699","2015AM-3579","Salmonella","enterica","Typhimurium",2015,4
"1700","2015AM-3580","Salmonella","enterica","Typhimurium",2015,4
"1701","2015AM-3581","Salmonella","enterica","Typhimurium",2015,4
"1702","2015AM-3582","Salmonella","enterica","Typhimurium",2015,4
"1703","2015AM-3583","Salmonella","enterica","Typhimurium",2015,4
"1704","2015AM-3584","Salmonella","enterica","Typhimurium",2015,4
"1705","2015AM-3585","Salmonella","enterica","Typhimurium",2015,4
"1706","2015AM-3586","Salmonella","enterica","Cotham",2015,4
"1707","2015AM-3587","Salmonella","enterica","Typhimurium",2015,4
"1708","2015AM-3588","Salmonella","enterica","Typhimurium",2015,4
"1709","2015AM-3592","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,4
"1710","2015AM-3593","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1711","2015AM-3594","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,4
"1712","2015AM-3595","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1713","2015AM-3605","Salmonella","enterica","Adelaide",2015,4
"1714","2015AM-3606","Salmonella","enterica","Agona",2015,4
"1715","2015AM-3607","Salmonella","enterica","Anatum",2015,4
"1716","2015AM-3608","Salmonella","enterica","Braenderup",2015,4
"1717","2015AM-3609","Salmonella","enterica","Cotham",2015,4
"1718","2015AM-3610","Salmonella","enterica","Enteritidis",2015,2
"1719","2015AM-3611","Salmonella","enterica","Enteritidis",2015,4
"1720","2015AM-3612","Salmonella","enterica","Enteritidis",2015,4
"1721","2015AM-3613","Salmonella","enterica","Enteritidis",2015,4
"1722","2015AM-3614","Salmonella","enterica","Enteritidis",2015,4
"1723","2015AM-3615","Salmonella","enterica","Enteritidis",2015,4
"1724","2015AM-3616","Salmonella","enterica","Enteritidis",2015,2
"1725","2015AM-3617","Salmonella","enterica","Enteritidis",2015,4
"1726","2015AM-3618","Salmonella","enterica","Havana",2015,4
"1727","2015AM-3619","Salmonella","enterica","Typhimurium",2015,4
"1728","2015AM-3620","Salmonella","enterica","Cerro",2015,4
"1729","2015AM-3621","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1730","2015AM-3622","Salmonella","enterica","Enteritidis",2015,4
"1731","2015AM-3623","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1732","2015AM-3624","Salmonella","enterica","Newport",2015,4
"1733","2015AM-3626","Salmonella","enterica","Montevideo",2015,8
"1734","2015AM-3629","Salmonella","enterica","Montevideo",2015,4
"1735","2015AM-3630","Salmonella","enterica","Muenchen",2015,2
"1736","2015AM-3631","Salmonella","enterica","Muenchen",2015,2
"1737","2015AM-3632","Salmonella","enterica","Newport",2015,4
"1738","2015AM-3633","Salmonella","enterica","Newport",2015,2
"1739","2015AM-3635","Salmonella","enterica","Poona",2015,4
"1740","2015AM-3636","Salmonella","enterica","Poona",2015,4
"1741","2015AM-3637","Salmonella","enterica","Poona",2015,4
"1742","2015AM-3638","Salmonella","enterica","Poona",2015,4
"1743","2015AM-3639","Salmonella","enterica","Poona",2015,4
"1744","2015AM-3640","Salmonella","enterica","Saintpaul",2015,4
"1745","2015AM-3643","Salmonella","enterica","Typhimurium",2015,4
"1746","2015AM-3644","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1747","2015AM-3645","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1748","2015AM-3654","Salmonella","enterica","Blockley",2015,4
"1749","2015AM-3655","Salmonella","enterica","Braenderup",2015,4
"1750","2015AM-3656","Salmonella","enterica","Enteritidis",2015,4
"1751","2015AM-3657","Salmonella","enterica","Enteritidis",2015,4
"1752","2015AM-3658","Salmonella","enterica","Enteritidis",2015,4
"1753","2015AM-3659","Salmonella","enterica","Enteritidis",2015,4
"1754","2015AM-3660","Salmonella","enterica","Enteritidis",2015,4
"1755","2015AM-3661","Salmonella","enterica","Enteritidis",2015,2
"1756","2015AM-3662","Salmonella","enterica","Enteritidis",2015,4
"1757","2015AM-3663","Salmonella","enterica","Enteritidis",2015,2
"1758","2015AM-3664","Salmonella","enterica","Enteritidis",2015,4
"1759","2015AM-3665","Salmonella","enterica","Enteritidis",2015,4
"1760","2015AM-3666","Salmonella","enterica","Enteritidis",2015,2
"1761","2015AM-3667","Salmonella","enterica","Enteritidis",2015,4
"1762","2015AM-3668","Salmonella","enterica","Enteritidis",2015,2
"1763","2015AM-3669","Salmonella","enterica","Enteritidis",2015,4
"1764","2015AM-3670","Salmonella","enterica","Enteritidis",2015,4
"1765","2015AM-3671","Salmonella","enterica","Enteritidis",2015,4
"1766","2015AM-3672","Salmonella","enterica","Enteritidis",2015,4
"1767","2015AM-3673","Salmonella","enterica","Hartford",2015,4
"1768","2015AM-3674","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1769","2015AM-3675","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1770","2015AM-3676","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1771","2015AM-3677","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1772","2015AM-3678","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1773","2015AM-3679","Salmonella","enterica","Infantis",2015,4
"1774","2015AM-3680","Salmonella","enterica","Infantis",2015,4
"1775","2015AM-3681","Salmonella","enterica","Javiana",2015,4
"1776","2015AM-3682","Salmonella","enterica","Montevideo",2015,4
"1777","2015AM-3683","Salmonella","enterica","Montevideo",2015,4
"1778","2015AM-3684","Salmonella","enterica","Muenchen",2015,2
"1779","2015AM-3685","Salmonella","enterica","Muenchen",2015,2
"1780","2015AM-3686","Salmonella","enterica","Muenchen",2015,4
"1781","2015AM-3687","Salmonella","enterica","Newport",2015,4
"1782","2015AM-3688","Salmonella","enterica","Newport",2015,4
"1783","2015AM-3689","Salmonella","enterica","Oranienburg",2015,4
"1784","2015AM-3690","Salmonella","enterica","Oranienburg",2015,4
"1785","2015AM-3691","Salmonella","enterica","Panama",2015,4
"1786","2015AM-3699","Salmonella","enterica","Reading",2015,4
"1787","2015AM-3700","Salmonella","enterica","Reading",2015,4
"1788","2015AM-3701","Salmonella","enterica","Reading",2015,4
"1789","2015AM-3702","Salmonella","enterica","Saintpaul",2015,4
"1790","2015AM-3703","Salmonella","enterica","Senftenberg",2015,4
"1791","2015AM-3714","Salmonella","enterica","Typhimurium",2015,4
"1792","2015AM-3715","Salmonella","enterica","Typhimurium",2015,8
"1793","2015AM-3716","Salmonella","enterica","Typhimurium",2015,4
"1794","2015AM-3717","Salmonella","enterica","Typhimurium",2015,4
"1795","2015AM-3718","Salmonella","enterica","Typhimurium",2015,4
"1796","2015AM-3719","Salmonella","enterica","Typhimurium",2015,4
"1797","2015AM-3720","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1798","2015AM-3721","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1799","2015AM-3722","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1800","2015AM-3723","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1801","2015AM-3724","Salmonella","enterica","Virchow",2015,4
"1802","2015AM-3737","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1803","2015AM-3738","Salmonella","enterica","Enteritidis",2015,4
"1804","2015AM-3739","Salmonella","enterica","Schwarzengrund",2015,8
"1805","2015AM-3740","Salmonella","enterica","Saintpaul",2015,4
"1806","2015K-0616","Salmonella","enterica","Enteritidis",2015,2
